tool,trial,crash_id,cat,bug,loc,desc,exp,num_reports,min_asyncs_in_log,max_programs_from_end_of_log_to_asyncs
rand-preempt-sect_rw,4,295c0dc164c3fcf583aa4a873bea301927c81b66,BUG,corrupted list,em28xx_init_extension,BUG: corrupted list in em28xx_init_extension,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,4,fb069fec26746cf34d7454f1b9359f3bbbef2b4e,KASAN,vmalloc-out-of-bounds Write,corrupted,KASAN: vmalloc-out-of-bounds Write in corrupted,long-term-18-MAR-2025,2,0,
rand-preempt-sect_rw,4,bf4d7efe80c9af41e54c360e9e6deb116d278e7b,WARNING,,ext4_dirty_folio,WARNING in ext4_dirty_folio,long-term-18-MAR-2025,4,0,
rand-preempt-sect_rw,4,7fd2e08f3865df671e6ddcd0cc0f7ef59d4e9634,OTHER,possible deadlock,xfs_ilock,possible deadlock in xfs_ilock,long-term-18-MAR-2025,2,0,
rand-preempt-sect_rw,4,11d137c334a427322898aa51903aed548ece812d,SYZFATAL,,,SYZFATAL: executor NUM failed NUM times: executor NUM: exit status NUM err exit status NUM,long-term-18-MAR-2025,4,0,
rand-preempt-sect_rw,4,bece6e4d8f0a9435df2c7d954abbcacc85f95d47,WARNING,,inet_sock_destruct,WARNING in inet_sock_destruct,long-term-18-MAR-2025,2,0,
rand-preempt-sect_rw,4,d863adef6130a966a3c3efb67b0d52980adfddb7,KASAN,slab-use-after-free Read,corrupted,KASAN: slab-use-after-free Read in corrupted,long-term-18-MAR-2025,10,0,
rand-preempt-sect_rw,4,b934f0b919e8368b02982f2de1c3680e04d2ce47,UBSAN,array-index-out-of-bounds,dtInsertEntry,UBSAN: array-index-out-of-bounds in dtInsertEntry,long-term-18-MAR-2025,2,0,
rand-preempt-sect_rw,4,9552da22940e9641db22e952f4e15ef8358e8a20,INFO,rcu detected stall,shmem_file_write_iter,INFO: rcu detected stall in shmem_file_write_iter,long-term-18-MAR-2025,4,0,
rand-preempt-sect_rw,4,df3164214da6cac32904fbc82fde7ef5cef12d88,WARNING,,nft_socket_init,WARNING in nft_socket_init,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,4,6d4ed0a139a2460f1d341b0bec84da000ab1e011,OTHER,possible deadlock,ntfs_fiemap,possible deadlock in ntfs_fiemap,long-term-18-MAR-2025,3,0,-1
rand-preempt-sect_rw,4,4fcb37bdd439ec36024448c4f489a7485b357939,INFO,task hung,copy_process,INFO: task hung in copy_process,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,4,b45e5d2b8d3e9173d66db2a85028e01954ea36fc,BUG,spinlock bad magic,post_alloc_hook,BUG: spinlock bad magic in post_alloc_hook,long-term-18-MAR-2025,9,0,
rand-preempt-sect_rw,4,0ef19d3af2ee56643d67d934d68895cad6eb6566,OTHER,possible deadlock,hfsplus_get_block,possible deadlock in hfsplus_get_block,long-term-18-MAR-2025,100,0,-7
rand-preempt-sect_rw,4,db2fa1db6c3955512d63b737cce46348c2e42ee7,UBSAN,array-index-out-of-bounds,dtSplitRoot,UBSAN: array-index-out-of-bounds in dtSplitRoot,long-term-18-MAR-2025,2,0,
rand-preempt-sect_rw,4,54ec343f5fa8ecb771acdd49bf649a6ecdc90ad4,OTHER,general protection fault,lmLogSync,general protection fault in lmLogSync,long-term-18-MAR-2025,2,0,
rand-preempt-sect_rw,4,8de37934194f7efcdf593e972abf0baec20d58fc,OTHER,possible deadlock,hfsplus_block_allocate,possible deadlock in hfsplus_block_allocate,long-term-18-MAR-2025,10,0,-4
rand-preempt-sect_rw,4,3a4009706c4f01341275ae0f98fc1bff7b1969d6,WARNING,,hfsplus_bnode_create,WARNING in hfsplus_bnode_create,long-term-18-MAR-2025,41,0,
rand-preempt-sect_rw,4,6677a17b99544b44a0a8f505286b3ac5331c6d17,OTHER,possible deadlock,run_unpack_ex,possible deadlock in run_unpack_ex,long-term-18-MAR-2025,1,2,-3
rand-preempt-sect_rw,4,9816db5d20b51f808879e122dd47030b873b6d29,WARNING,,__cfg80211_bss_update,WARNING in __cfg80211_bss_update,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,4,4acc974a1a2c4cf1eebcb31e4bc86b85a2f5daa8,INFO,task hung,xlog_grant_head_check,INFO: task hung in xlog_grant_head_check,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,4,4e6932b799a8dff0d95eec2c99872fba0eb214f7,OTHER,possible deadlock,do_ipv6_setsockopt,possible deadlock in do_ipv6_setsockopt,long-term-18-MAR-2025,17,0,-5
rand-preempt-sect_rw,4,18f04c2a03ef1a4086208c36eaeec1e9d8e9c3d8,INFO,rcu detected stall,eventpoll_release_file,INFO: rcu detected stall in eventpoll_release_file,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,4,709ea9525d06e8d72f56500f2a6c111324ad92b0,OTHER,possible deadlock,ocfs2_init_acl,possible deadlock in ocfs2_init_acl,long-term-18-MAR-2025,29,0,-19
rand-preempt-sect_rw,4,fe781548d0a22bdbc3f703fc26dd1c43b0da5914,INFO,task hung,linkwatch_event,INFO: task hung in linkwatch_event,long-term-18-MAR-2025,3,0,
rand-preempt-sect_rw,4,4868348a1ef002b1b4a89d2e9610865ece572f7c,WARNING,,inc_nlink,WARNING in inc_nlink,long-term-18-MAR-2025,9,0,-16
rand-preempt-sect_rw,4,6a96792e4b66a9b7bfe4e8faedbc6c0049ac4c18,OTHER,possible deadlock,htab_lock_bucket,possible deadlock in htab_lock_bucket,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,4,d9a665b5dc08e6b986842d75a5328cb1804b1c08,WARNING,,tcp_recvmsg_locked,WARNING in tcp_recvmsg_locked,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,4,9f7d3bf8f8e1b54b4e2d1f7760f930dffa12cc48,BUG,unable to handle kernel NULL pointer dereference,filemap_read_folio,BUG: unable to handle kernel NULL pointer dereference in filemap_read_folio,long-term-18-MAR-2025,4,0,
rand-preempt-sect_rw,4,15fc5f61cd3ac1c8b1f752394c7f7e0cdffe1b8b,OTHER,possible deadlock,ocfs2_try_remove_refcount_tree,possible deadlock in ocfs2_try_remove_refcount_tree,long-term-18-MAR-2025,8,0,-2
rand-preempt-sect_rw,4,11c72fb0c41e6b208e32c1369ba053b160a4e890,OTHER,kernel BUG,_ocfs2_free_suballoc_bits,kernel BUG in _ocfs2_free_suballoc_bits,long-term-18-MAR-2025,2,0,
rand-preempt-sect_rw,4,add5c4fb5e9f95ae5e27d88af789c718bb1e8093,WARNING,,btrfs_finish_one_ordered,WARNING in btrfs_finish_one_ordered,long-term-18-MAR-2025,3,0,
rand-preempt-sect_rw,4,56f22f5c6dd421d4cccbb08572f4ad3108e2cdc7,UBSAN,array-index-out-of-bounds,usbhid_parse,UBSAN: array-index-out-of-bounds in usbhid_parse,long-term-18-MAR-2025,4,0,
rand-preempt-sect_rw,4,92692f7ad977501c33f727cfa0c16b8f05107109,KASAN,slab-out-of-bounds Read,sysv_new_inode,KASAN: slab-out-of-bounds Read in sysv_new_inode,long-term-18-MAR-2025,5,0,
rand-preempt-sect_rw,4,b42437d58747d21942237cfa206c518025a2bd0f,UBSAN,shift-out-of-bounds,befs_check_sb,UBSAN: shift-out-of-bounds in befs_check_sb,long-term-18-MAR-2025,6,0,
rand-preempt-sect_rw,4,d77980c6859da9b98fdc57ea830efbe8c8eabb38,INFO,task hung,rfkill_unregister,INFO: task hung in rfkill_unregister,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,4,4d4b24f8e0ebd26ffabfaec4da4b28779e15986f,INFO,rcu detected stall,kernfs_fop_open,INFO: rcu detected stall in kernfs_fop_open,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,4,10ea2b759f72ff5dd26bce896d853e10f00de743,OTHER,,,unregister_netdevice: waiting for DEV to become free,long-term-18-MAR-2025,4,0,
rand-preempt-sect_rw,4,f418b76f6874d5af9a84df6c515403891f5f393c,UBSAN,shift-out-of-bounds,minix_statfs,UBSAN: shift-out-of-bounds in minix_statfs,long-term-18-MAR-2025,6,0,
rand-preempt-sect_rw,4,074f2751986c697854e31ed3636e8a4bc6ef880f,WARNING,,btrfs_create_pending_block_groups,WARNING in btrfs_create_pending_block_groups,long-term-18-MAR-2025,8,0,
rand-preempt-sect_rw,4,b83ebc0f722370f9f7e120e759d663eb44f55efc,OTHER,,,suppressed report,long-term-18-MAR-2025,4,0,-1
rand-preempt-sect_rw,4,132be9b558ca4026d7c573c699cd78a2c2b7b506,OTHER,kernel BUG,hfs_write_inode,kernel BUG in hfs_write_inode,long-term-18-MAR-2025,25,0,-4
rand-preempt-sect_rw,4,c7bef9a5b3324959844ec200a0dc227b249903f9,INFO,task hung,iterate_supers,INFO: task hung in iterate_supers,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,4,20b851819c29dcd740088d8b1d50c064e0875517,OTHER,possible deadlock,f2fs_evict_inode,possible deadlock in f2fs_evict_inode,long-term-18-MAR-2025,1,2,-1
rand-preempt-sect_rw,4,9cfd48d91de763e83b3b281abe91c717ca6086d0,WARNING,,__alloc_frozen_pages_noprof,WARNING in __alloc_frozen_pages_noprof,long-term-18-MAR-2025,14,0,-2
rand-preempt-sect_rw,4,3a07f2fa73a0c5558b30305596d3137be31d90fc,KASAN,slab-use-after-free Write,diWrite,KASAN: slab-use-after-free Write in diWrite,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,4,830667af06348d56a13056f922c2e354491d48eb,WARNING,,smsusb_start_streaming/usb_submit_urb,WARNING in smsusb_start_streaming/usb_submit_urb,long-term-18-MAR-2025,31,0,
rand-preempt-sect_rw,4,439c37d288d4f26a33a6c7e5c57a97791453a447,OTHER,,,lost connection to test machine,long-term-18-MAR-2025,0,0,
rand-preempt-sect_rw,4,bf866cf51882e1f05322d495b3bc6910cf97d9de,KASAN,slab-out-of-bounds Read,__ocfs2_flush_truncate_log,KASAN: slab-out-of-bounds Read in __ocfs2_flush_truncate_log,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,4,3861eef4bfcc166ba71510f3d2f01e2d4707e42b,INFO,rcu detected stall,sys_bpf,INFO: rcu detected stall in sys_bpf,long-term-18-MAR-2025,1,1,
rand-preempt-sect_rw,4,f958db83e7d016dc48bd820e17a96425b526d07c,INFO,trying to register non-static key,txEnd,INFO: trying to register non-static key in txEnd,long-term-18-MAR-2025,15,0,
rand-preempt-sect_rw,4,695231c84d74f6da1c4a1bd0ce04c22aa6f8d7ab,WARNING,,dbAdjTree,WARNING in dbAdjTree,long-term-18-MAR-2025,11,0,
rand-preempt-sect_rw,4,da2b0ecf4b0f2b007b88bfc1fc80215194afa72b,OTHER,possible deadlock,smc_vlan_by_tcpsk,possible deadlock in smc_vlan_by_tcpsk,long-term-18-MAR-2025,22,0,-6
rand-preempt-sect_rw,4,3dfede572f0a9ba62b071437854504014a100de9,KASAN,null-ptr-deref Read,drop_buffers,KASAN: null-ptr-deref Read in drop_buffers,long-term-18-MAR-2025,2,0,
rand-preempt-sect_rw,4,f70bebeecc3796ad2ec0013777236ce585ed9616,INFO,rcu detected stall,sys_clock_nanosleep,INFO: rcu detected stall in sys_clock_nanosleep,long-term-18-MAR-2025,2,0,
rand-preempt-sect_rw,4,8210ac00ca5f0c4ddeafdf60c76983a7901f9d40,WARNING,,udf_truncate_extents,WARNING in udf_truncate_extents,long-term-18-MAR-2025,11,0,-8
rand-preempt-sect_rw,4,7018765989f8fc1ff705c44b3de4ebe3e64ca7d0,OTHER,kernel BUG,__hfsplus_setxattr,kernel BUG in __hfsplus_setxattr,long-term-18-MAR-2025,47,0,
rand-preempt-sect_rw,4,1e63ac96a36533feb6f19e4c1f4404642a6253f2,WARNING,,cm109_urb_irq_callback/usb_submit_urb,WARNING in cm109_urb_irq_callback/usb_submit_urb,long-term-18-MAR-2025,16,0,
rand-preempt-sect_rw,4,57168b95c199cdbf6b106278701e80c55cc9b1d8,KASAN,slab-use-after-free Read,__ext4_check_dir_entry,KASAN: slab-use-after-free Read in __ext4_check_dir_entry,long-term-18-MAR-2025,2,0,-2
rand-preempt-sect_rw,4,1f8b31b7c1ce3dbaf9b506bdfbdb1e798e3351f3,KASAN,slab-out-of-bounds Read,hfsplus_bnode_read,KASAN: slab-out-of-bounds Read in hfsplus_bnode_read,long-term-18-MAR-2025,21,0,
rand-preempt-sect_rw,4,6a7caeb00acf3a074fc4dcddf18d981261caedfe,OTHER,kernel BUG,ocfs2_iget,kernel BUG in ocfs2_iget,long-term-18-MAR-2025,3,0,
rand-preempt-sect_rw,4,05ec8f6e5ad443b62e132910e692ab09b877d1be,OTHER,possible deadlock,ocfs2_reserve_suballoc_bits,possible deadlock in ocfs2_reserve_suballoc_bits,long-term-18-MAR-2025,10,0,-6
rand-preempt-sect_rw,4,348e8be3a4520ea63bc79c164db119d808fa2671,OTHER,possible deadlock,gtp_encap_enable_socket,possible deadlock in gtp_encap_enable_socket,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,4,03417db7a3c098168a45373b396cebc27a84fca3,OTHER,possible deadlock,diFree,possible deadlock in diFree,long-term-18-MAR-2025,3,0,
rand-preempt-sect_rw,4,b7ddfee12a2ceb39bf0b9d93aadb184015cdfd56,KASAN,slab-use-after-free Read,gfs2_invalidate_folio,KASAN: slab-use-after-free Read in gfs2_invalidate_folio,long-term-18-MAR-2025,4,0,
rand-preempt-sect_rw,4,a427b1a1c57942ce8be1188fb839cdc86612a586,INFO,rcu detected stall,task_numa_work,INFO: rcu detected stall in task_numa_work,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,4,0cd8f19fe96643323fb314030e394a63849589fa,KASAN,slab-out-of-bounds Write,hfsplus_bnode_read,KASAN: slab-out-of-bounds Write in hfsplus_bnode_read,long-term-18-MAR-2025,12,0,
rand-preempt-sect_rw,4,057de8d8fd45c5ae46e83f2daa1599f8d6333330,OTHER,kernel BUG,z3fold_page_migrate,kernel BUG in z3fold_page_migrate,long-term-18-MAR-2025,92,0,
rand-preempt-sect_rw,4,eac717bc8cd1da003a4c1bcc9ccdbfe344214c66,OTHER,general protection fault,lock_sock_nested,general protection fault in lock_sock_nested,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,4,7cbb8a66a79c83d5e96c8aad6b16d5791f738c74,INFO,task hung,nbd_ioctl,INFO: task hung in nbd_ioctl,long-term-18-MAR-2025,3,0,
rand-preempt-sect_rw,4,98bd8177343c9d12940786b2b3bf5eed1dd1deaa,WARNING,,drm_gem_prime_fd_to_handle,WARNING in drm_gem_prime_fd_to_handle,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,4,36ee3cf62760d3dd70abb165b5f4c44efc22ef17,WARNING,,mark_buffer_dirty,WARNING in mark_buffer_dirty,long-term-18-MAR-2025,13,0,
rand-preempt-sect_rw,4,f48cc881b60886898c7e47830174497c7718d0a3,WARNING,,media_create_pad_link,WARNING in media_create_pad_link,long-term-18-MAR-2025,36,0,
rand-preempt-sect_rw,4,f9335fdc6d0ca3299962ff1546b31db0de911537,OTHER,possible deadlock,hfsplus_file_extend,possible deadlock in hfsplus_file_extend,long-term-18-MAR-2025,4,0,-2
rand-preempt-sect_rw,4,bd9987deb87e406269fc3d93d322fbb15e327078,KASAN,null-ptr-deref Read,txBeginAnon,KASAN: null-ptr-deref Read in txBeginAnon,long-term-18-MAR-2025,1,1,
rand-preempt-sect_rw,4,b2ccd33bcfee6a3d6b06e567a4693190497a42e8,OTHER,kernel BUG,dbFindBits,kernel BUG in dbFindBits,long-term-18-MAR-2025,14,0,
rand-preempt-sect_rw,4,9cbc1f44302d358ba6b4160ab66300fe96ece29c,INFO,rcu detected stall,security_file_ioctl,INFO: rcu detected stall in security_file_ioctl,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,4,d83247065b9ee0be2f68ec4874d1c93fe9ffe4fc,INFO,rcu detected stall,sys_newfstatat,INFO: rcu detected stall in sys_newfstatat,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,4,09b03f54ccac813d5bd1c3d1b8e5d22bf942a5c5,KASAN,use-after-free Read,__ocfs2_flush_truncate_log,KASAN: use-after-free Read in __ocfs2_flush_truncate_log,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,4,d9c7ebaef2a5695099252ae2762d4376ed7b12a1,INFO,task hung,hfs_mdb_commit,INFO: task hung in hfs_mdb_commit,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,4,ffe28009af84c0b9beb49b6baf72fe0029fcaff2,KASAN,slab-out-of-bounds Read,dtSearch,KASAN: slab-out-of-bounds Read in dtSearch,long-term-18-MAR-2025,7,0,
rand-preempt-sect_rw,4,fb69b49cf9e00866c3f45870b27d2922707a1cb2,KASAN,slab-out-of-bounds Read,__ocfs2_find_path,KASAN: slab-out-of-bounds Read in __ocfs2_find_path,long-term-18-MAR-2025,4,0,
rand-preempt-sect_rw,4,8546dc410d85396686da530b87c99653735421b3,OTHER,kernel BUG,txUnlock,kernel BUG in txUnlock,long-term-18-MAR-2025,21,0,
rand-preempt-sect_rw,4,24a99802efd975e76f9822c2a9e45876a00d5784,OTHER,general protection fault,hfs_find_init,general protection fault in hfs_find_init,long-term-18-MAR-2025,19,0,
rand-preempt-sect_rw,4,5ae658b426e79e1899d93673d06b4377b70d57c5,WARNING,,amradio_send_cmd/usb_submit_urb,WARNING in amradio_send_cmd/usb_submit_urb,long-term-18-MAR-2025,24,0,
rand-preempt-sect_rw,4,40e12d12cb3785d16de5fcf71c9b99ce79ff831c,INFO,task hung,addrconf_dad_work,INFO: task hung in addrconf_dad_work,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,4,e0a2d3acf588fe830c86b2bcba1bfb0e306c060a,WARNING,,minstrel_ht_update_caps,WARNING in minstrel_ht_update_caps,long-term-18-MAR-2025,6,0,
rand-preempt-sect_rw,4,7ae2e9c25ee75e92bec28c2628d796b8b41f3e8f,OTHER,possible deadlock,hfsplus_block_free,possible deadlock in hfsplus_block_free,long-term-18-MAR-2025,4,1,-10
rand-preempt-sect_rw,4,dac17913a5b5246a1d1bd6734441801e03ce2b6d,BUG,stack guard page was hit,corrupted,BUG: stack guard page was hit in corrupted,long-term-18-MAR-2025,100,0,-8
rand-preempt-sect_rw,4,12fb05921a96107ad88db8ad8d45ea6dd902ae0c,WARNING,,__brelse,WARNING in __brelse,long-term-18-MAR-2025,2,0,
rand-preempt-sect_rw,4,a200854dba0c559d34b0fb6efef5168496d1f570,INFO,rcu detected stall,syscall_exit_to_user_mode,INFO: rcu detected stall in syscall_exit_to_user_mode,long-term-18-MAR-2025,3,0,
rand-preempt-sect_rw,4,f5e68e16341d8bc960cd76ec3509b3e7a0f58dff,SYZFATAL,,,SYZFATAL: executor NUM failed NUM times: executor NUM: failed to write control pipe: write |NUM: broken pipe,long-term-18-MAR-2025,3,0,-4
rand-preempt-sect_rw,4,4b6f8bd3ff627b858f545a1a88595e4e86c4d009,INFO,rcu detected stall,worker_thread,INFO: rcu detected stall in worker_thread,long-term-18-MAR-2025,18,0,
rand-preempt-sect_rw,4,d332decbac2ad114d77751201cf487b17ea7477f,OTHER,possible deadlock,do_ip_setsockopt,possible deadlock in do_ip_setsockopt,long-term-18-MAR-2025,3,0,-1
rand-preempt-sect_rw,4,e2b3fe0ad343f0e1bf2b1f01d046a67d92dc0893,OTHER,possible deadlock,__bpf_ringbuf_reserve,possible deadlock in __bpf_ringbuf_reserve,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,4,d5640d0f24ec0060eadcde67e44bc859a53c77b7,INFO,rcu detected stall,tc_modify_qdisc,INFO: rcu detected stall in tc_modify_qdisc,long-term-18-MAR-2025,17,0,
rand-preempt-sect_rw,4,4b4252ed51090893cb4e2d93b1a7ea6ff6cc770a,KASAN,use-after-free Read,__ext4_check_dir_entry,KASAN: use-after-free Read in __ext4_check_dir_entry,long-term-18-MAR-2025,2,0,
rand-preempt-sect_rw,4,636daca53c61ab3f01e8c4398a8bd1e1241b9093,KASAN,use-after-free Read,sysv_new_block,KASAN: use-after-free Read in sysv_new_block,long-term-18-MAR-2025,21,0,-1
rand-preempt-sect_rw,4,4eb0cedf4c4f813ff6f95bd44194837bb8e40360,OTHER,possible deadlock,team_del_slave,possible deadlock in team_del_slave,long-term-18-MAR-2025,6,0,-2
rand-preempt-sect_rw,4,e74317d10078526e43526ca1f587ee1b5d4f44f5,WARNING,,__cfg80211_ibss_joined,WARNING in __cfg80211_ibss_joined,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,4,daa0f83ef631775e0e3ccbbf8cd4eab33fb10764,INFO,task hung,uevent_show,INFO: task hung in uevent_show,long-term-18-MAR-2025,1,1,
rand-preempt-sect_rw,4,d482f6ef0b8d8eba7847b21bacd7989150078dcd,OTHER,kernel BUG,ext4_write_inline_data,kernel BUG in ext4_write_inline_data,long-term-18-MAR-2025,4,0,
rand-preempt-sect_rw,4,21d8e5954961f9a47054605e9e4ac616ace7b8d4,KASAN,slab-use-after-free Read,sysv_new_block,KASAN: slab-use-after-free Read in sysv_new_block,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,4,327e4d4aa7741aa1034058cb4db0227a4fa34bc3,INFO,rcu detected stall,sys_futex,INFO: rcu detected stall in sys_futex,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,4,b22fe79221a35ac6556b13c4435facbda5f236c9,OTHER,,,go runtime error,long-term-18-MAR-2025,2,0,
rand-preempt-sect_rw,3,e162a14486b7fa92c447c9877290d98f15de6126,WARNING,,__btrfs_free_extent,WARNING in __btrfs_free_extent,long-term-18-MAR-2025,4,0,
rand-preempt-sect_rw,3,80cca76d88cb4da525ca17f66228ddf1e34b7d69,KASAN,use-after-free Read,post_alloc_hook,KASAN: use-after-free Read in post_alloc_hook,long-term-18-MAR-2025,4,0,
rand-preempt-sect_rw,3,78c0bcefdfcbad9a237a58a859bb44e10a06007d,OTHER,general protection fault,do_pagemap_cmd,general protection fault in do_pagemap_cmd,long-term-18-MAR-2025,4,0,
rand-preempt-sect_rw,3,940a6e3e4f852aa8ddc5ff36dc67cdb84dc1e8bc,WARNING,,ath6kl_bmi_get_target_info,WARNING in ath6kl_bmi_get_target_info,long-term-18-MAR-2025,5,0,
rand-preempt-sect_rw,3,afcca8abda4a8ae1eab5c7ed21368c0187640b34,OTHER,possible deadlock,mi_read,possible deadlock in mi_read,long-term-18-MAR-2025,3,0,-1
rand-preempt-sect_rw,3,10aee77ff93a1e88f3e4748eebcd94c9b30aae67,KASAN,slab-out-of-bounds Write,hfs_bnode_read,KASAN: slab-out-of-bounds Write in hfs_bnode_read,long-term-18-MAR-2025,12,0,-2
rand-preempt-sect_rw,3,df215d146ee8261184cc7fb81b48eb3e5a3dea15,UBSAN,shift-out-of-bounds,dbFindBits,UBSAN: shift-out-of-bounds in dbFindBits,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,3,9120bb53f5cd3797490dd0ce6f659bf0c76220d8,INFO,rcu detected stall,file_free,INFO: rcu detected stall in file_free,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,3,c0ec2c9460595243a4c6450cd300e51590031107,WARNING,suspicious RCU usage,dev_deactivate_queue,WARNING: suspicious RCU usage in dev_deactivate_queue,long-term-18-MAR-2025,2,0,
rand-preempt-sect_rw,3,c0addd8b0397a51f224ad9144c7297df34762181,INFO,rcu detected stall,sys_clock_adjtime,INFO: rcu detected stall in sys_clock_adjtime,long-term-18-MAR-2025,13,0,
rand-preempt-sect_rw,3,6293a0342e78a6b79c36542217a04b6c97c27769,KASAN,slab-use-after-free Read,dtSearch,KASAN: slab-use-after-free Read in dtSearch,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,3,b5142367e6f72d354001de3ba02ceca0426a300b,INFO,rcu detected stall,sys_unlinkat,INFO: rcu detected stall in sys_unlinkat,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,3,e9f5b11984c54cecb386b92bb20c76d5d003719f,OTHER,,,no output from test machine,long-term-18-MAR-2025,0,0,
rand-preempt-sect_rw,3,8a1638229db60175d7fa5e570f8e450a1b567a94,WARNING,,ieee80211_start_next_roc,WARNING in ieee80211_start_next_roc,long-term-18-MAR-2025,2,0,
rand-preempt-sect_rw,3,e3e200d98a1670d2a2c0dc5a00f2a27a5fa38a77,INFO,rcu detected stall,schedule_tail,INFO: rcu detected stall in schedule_tail,long-term-18-MAR-2025,1,0,
rand-preempt-sect_rw,3,55993dff4f027c4739dbe23c44fb23013e6b3612,INFO,task hung,rfkill_global_led_trigger_worker,INFO: task hung in rfkill_global_led_trigger_worker,long-term-18-MAR-2025,6,0,-15
rand-preempt-sect_rw,3,b374624f5a343655153337ff53e38702f1bca05e,WARNING,locking bug,kvm_xen_set_evtchn_fast,WARNING: locking bug in kvm_xen_set_evtchn_fast,long-term-18-MAR-2025,1,2,-259
rand-preempt-sect_rw,3,ede7206a46cd4f0524fec87eb20b584433dc428a,BUG,unable to handle kernel NULL pointer dereference,generic_perform_write,BUG: unable to handle kernel NULL pointer dereference in generic_perform_write,long-term-18-MAR-2025,3,0,
rand-preempt-sect_rw,3,910e3195261654c617977513fc7cef18d9dde9bd,WARNING,,format_decode,WARNING in format_decode,long-term-18-MAR-2025,29,0,-5
rand-preempt-sect_rw,3,38c04de193e19029c50238bec4ac6f9de2e7fe44,OTHER,possible deadlock,uinput_request_submit,possible deadlock in uinput_request_submit,long-term-18-MAR-2025,2,0,-10
rand-preempt-sect_rw,3,6fe82abb6044933681b9787680ee4a92ac94fa79,KASAN,vmalloc-out-of-bounds Write,vrealloc_noprof,KASAN: vmalloc-out-of-bounds Write in vrealloc_noprof,long-term-18-MAR-2025,4,0,
rand-preempt-sect_rw,3,e44f9133d5d101caa7d9d5fc9974a77d7462b95f,WARNING,,udf_setsize,WARNING in udf_setsize,long-term-18-MAR-2025,1,1,
rand-preempt-sect_rw,3,348d04fcf145bb6b19c1097d130b6f8402a811b1,INFO,rcu detected stall,kcompactd,INFO: rcu detected stall in kcompactd,long-term-18-MAR-2025,1,0,
