tool,trial,crash_id,cat,bug,loc,desc,exp,num_reports,min_asyncs_in_log,max_programs_from_end_of_log_to_asyncs
sect_rw,7,f73b3116ad434cc9b97b908060b5e73752df3be7,WARNING,,restore_regulatory_settings,WARNING in restore_regulatory_settings,cover_eval_cp,1,,
sect_rw,7,10ea2b759f72ff5dd26bce896d853e10f00de743,OTHER,,,unregister_netdevice: waiting for DEV to become free,cover_eval_cp,2,,
sect_rw,7,b83ebc0f722370f9f7e120e759d663eb44f55efc,OTHER,,,suppressed report,cover_eval_cp,2,,
sect_rw,7,439c37d288d4f26a33a6c7e5c57a97791453a447,OTHER,,,lost connection to test machine,cover_eval_cp,0,,
sect_rw,7,f311884ffb3006f0917bb38c3d12a48f2cafb3b0,BUG,soft lockup,NF_HOOK,BUG: soft lockup in NF_HOOK,cover_eval_cp,1,,
sect_rw,7,86c1a76cfd5a672df1ef9fd2e6aa0951413a2412,WARNING,,kthread_worker_fn,WARNING in kthread_worker_fn,cover_eval_cp,1,,
sect_rw,7,b439149adc4a059ec80b6e79575ba4b1ade460f3,WARNING,refcount bug,j1939_xtp_rx_cts,WARNING: refcount bug in j1939_xtp_rx_cts,cover_eval_cp,100,,
sect_rw,7,f48cc881b60886898c7e47830174497c7718d0a3,WARNING,,media_create_pad_link,WARNING in media_create_pad_link,cover_eval_cp,1,,
sect_rw,7,c16d8a13a5b01b10dd5b51c8277b2a34eba56d17,BUG,unable to handle kernel paging request,do_sys_poll,BUG: unable to handle kernel paging request in do_sys_poll,cover_eval_cp,31,,
sect_rw,7,dac17913a5b5246a1d1bd6734441801e03ce2b6d,BUG,stack guard page was hit,corrupted,BUG: stack guard page was hit in corrupted,cover_eval_cp,33,,
sect_rw,7,f5e68e16341d8bc960cd76ec3509b3e7a0f58dff,SYZFATAL,,,SYZFATAL: executor NUM failed NUM times: executor NUM: failed to write control pipe: write |NUM: broken pipe,cover_eval_cp,2,,
sect_rw,7,4c1dceb01dec061b63593f149cf10429fa012309,OTHER,possible deadlock,__perf_install_in_context,possible deadlock in __perf_install_in_context,cover_eval_cp,1,,
sect_rw,7,41b74e6c247526f8fa6cc88d9db735c26704c66b,WARNING,refcount bug,j1939_session_put,WARNING: refcount bug in j1939_session_put,cover_eval_cp,100,,
sect_rw,11,c34d1bbeac0e46a9296ceb76d20d231534bcdc5f,SYZFATAL,,,SYZFATAL: executor NUM failed NUM times: failed to create temp dir: mkdir ./syzkaller-testdirNUM: no space left on devic,cover_eval_cp,1,,
sect_rw,11,e9f5b11984c54cecb386b92bb20c76d5d003719f,OTHER,,,no output from test machine,cover_eval_cp,0,,
sect_rw,11,8a1638229db60175d7fa5e570f8e450a1b567a94,WARNING,,ieee80211_start_next_roc,WARNING in ieee80211_start_next_roc,cover_eval_cp,1,,
sect_rw,11,4a5eb99ffff5749ea30d65b6652bb2ca9ce59b6c,BUG,unable to handle kernel paging request,put_cmsg,BUG: unable to handle kernel paging request in put_cmsg,cover_eval_cp,3,,
sect_rw,11,910e3195261654c617977513fc7cef18d9dde9bd,WARNING,,format_decode,WARNING in format_decode,cover_eval_cp,2,,
sect_rw,11,a0e28bdf8d48370fcc10e1f8ea4365b0c187eebe,BUG,soft lockup,hsr_announce,BUG: soft lockup in hsr_announce,cover_eval_cp,2,,
sect_rw,11,14692319382598dac4dee0cca30dcdf451cb5eb7,WARNING,,rate_control_rate_init,WARNING in rate_control_rate_init,cover_eval_cp,29,,
sect_rw,11,a176177686af4b48302a4b5af46bdedd14362bc8,INFO,task hung,con_get_unimap,INFO: task hung in con_get_unimap,cover_eval_cp,1,,
sect_rw,11,a452f0e64788cc908f0eebdc7cdf2c97d97d3c3b,INFO,task hung,lookup_slow,INFO: task hung in lookup_slow,cover_eval_cp,1,,
sect_rw,11,aac06202f00169294688682e50daecc9c98a831b,BUG,soft lockup,ieee80211_handle_queued_frames,BUG: soft lockup in ieee80211_handle_queued_frames,cover_eval_cp,4,,
sect_rw,11,972be4156c4dc35f22a107eb9526698fcb412be4,BUG,soft lockup,__run_timer_base,BUG: soft lockup in __run_timer_base,cover_eval_cp,1,,
sect_rw,11,a6b4da7baffd25e630e39e5b0555269fa08f3e94,INFO,task hung,cleanup_net,INFO: task hung in cleanup_net,cover_eval_cp,2,,
sect_rw,11,efb8c5fe01ecb5116825ce2409485c164c048f88,BUG,,,BUG: workqueue lockup,cover_eval_cp,3,,
sect_rw,11,96c447fce9cab7899e95a08f52a4c45da0691d56,WARNING,,__ieee80211_beacon_get,WARNING in __ieee80211_beacon_get,cover_eval_cp,1,,
sect_rw,11,d88e5cc81f8ea6448f7099948787e3f6662b2633,WARNING,,ext4_journal_check_start,WARNING in ext4_journal_check_start,cover_eval_cp,1,,
sect_rw,11,02c21219d36edc62db775545d5206fd5a3150199,KASAN,slab-use-after-free Read,v4l2_fh_init,KASAN: slab-use-after-free Read in v4l2_fh_init,cover_eval_cp,3,,
sect_rw,11,78cdfde87b5285c5274cf9336a873c5072c53d29,WARNING,,p9_client_create,WARNING in p9_client_create,cover_eval_cp,32,,
sect_rw,11,7710d479d25bd92fa8c6ab0739174ea86b45b806,BUG,unable to handle kernel paging request,filldir64,BUG: unable to handle kernel paging request in filldir64,cover_eval_cp,25,,
sect_rw,11,5983a65cfeddb32fed63f8a733b3d810e05ba119,INFO,task hung,_free_event,INFO: task hung in _free_event,cover_eval_cp,2,,
sect_rw,11,b8cd92c1478d22bf00f49d211bf24287a812a0e0,INFO,task hung,bdev_release,INFO: task hung in bdev_release,cover_eval_cp,16,,
sect_rw,11,1cfc5961253150e57f78c72382088daaa1b666a8,INFO,task hung,usbdev_open,INFO: task hung in usbdev_open,cover_eval_cp,1,,
sect_rw,11,50b1d6f2fe0ed12b1cab0d134516164980c7323d,BUG,unable to handle kernel paging request,sys_pselect6,BUG: unable to handle kernel paging request in sys_pselect6,cover_eval_cp,38,,
sect_rw,11,86fc217b03c88aa11dd51130d3a13f0cfebe9db7,BUG,soft lockup,smp_call_function,BUG: soft lockup in smp_call_function,cover_eval_cp,1,,
sect_rw,11,36a86325c6d0d517177cae0323b51ae9da7de8fa,BUG,unable to handle kernel paging request,filldir,BUG: unable to handle kernel paging request in filldir,cover_eval_cp,21,,
sect_rw,11,df87226af75e2e906503e976819e1403142d677a,BUG,soft lockup,addrconf_rs_timer,BUG: soft lockup in addrconf_rs_timer,cover_eval_cp,17,,
sect_rw,11,63de2be03e3a7eda16f7bce15a9a80a4da54ae9c,INFO,task hung,tls_sk_proto_close,INFO: task hung in tls_sk_proto_close,cover_eval_cp,2,,
sect_rw,11,6e89ce80a10c14d6e832ef9b558bcd045825e05b,BUG,,,BUG: MAX_LOCKDEP_KEYS too low!,cover_eval_cp,3,,
sect_rw,11,971890fe5480ab913cb6945227ae22f3c822f6ec,INFO,task hung,blkdev_fallocate,INFO: task hung in blkdev_fallocate,cover_eval_cp,1,,
sect_rw,11,81ece6825b8fffb53f8fa281d8686695b24285a7,BUG,soft lockup,do_idle,BUG: soft lockup in do_idle,cover_eval_cp,1,,
sect_rw,11,3e51bb4cea12a057ab4bf22cba3cefdafeb87eaf,BUG,stack guard page was hit,io_sq_thread,BUG: stack guard page was hit in io_sq_thread,cover_eval_cp,2,,
sect_rw,11,11d137c334a427322898aa51903aed548ece812d,SYZFATAL,,,SYZFATAL: executor NUM failed NUM times: executor NUM: exit status NUM err exit status NUM,cover_eval_cp,71,,
sect_rw,11,dfc109c0cf7ead121984212eccd30401ec6dd3eb,WARNING,,ip_rt_bug,WARNING in ip_rt_bug,cover_eval_cp,3,,
sect_rw,11,62354553a886c8b88fb5d75ad0108d1806c76405,WARNING,,__folio_mark_dirty,WARNING in __folio_mark_dirty,cover_eval_cp,1,,
sect_rw,11,0418de12f4357d538dd9ae036bfe6ad4600068d5,BUG,soft lockup,aoecmd_cfg,BUG: soft lockup in aoecmd_cfg,cover_eval_cp,1,,
sect_rw,11,9d511333ca910fa938fb14a0a82f40458bb615dc,BUG,soft lockup,call_timer_fn,BUG: soft lockup in call_timer_fn,cover_eval_cp,1,,
sect_rw,11,ce6ef2b22dd47563c725e7c93f7410f29021547b,OTHER,possible deadlock,task_rq_lock,possible deadlock in task_rq_lock,cover_eval_cp,44,,
sect_rw,11,40c6f30e833b87c22e55936f88c40513e45b4da8,INFO,task hung,ppp_exit_net,INFO: task hung in ppp_exit_net,cover_eval_cp,1,,
sect_rw,11,f73b3116ad434cc9b97b908060b5e73752df3be7,WARNING,,restore_regulatory_settings,WARNING in restore_regulatory_settings,cover_eval_cp,3,,
sect_rw,11,10ea2b759f72ff5dd26bce896d853e10f00de743,OTHER,,,unregister_netdevice: waiting for DEV to become free,cover_eval_cp,1,,
sect_rw,11,b83ebc0f722370f9f7e120e759d663eb44f55efc,OTHER,,,suppressed report,cover_eval_cp,3,,
sect_rw,11,c7bef9a5b3324959844ec200a0dc227b249903f9,INFO,task hung,iterate_supers,INFO: task hung in iterate_supers,cover_eval_cp,1,,
sect_rw,11,d870630cedefaaf2c870f9459f559a5bebb8e843,INFO,task hung,nsim_create,INFO: task hung in nsim_create,cover_eval_cp,1,,
sect_rw,11,439c37d288d4f26a33a6c7e5c57a97791453a447,OTHER,,,lost connection to test machine,cover_eval_cp,0,,
sect_rw,11,de16f1718b80e2f19b307386949d3584cd059a23,INFO,task hung,__fuse_simple_request,INFO: task hung in __fuse_simple_request,cover_eval_cp,1,,
sect_rw,11,86c1a76cfd5a672df1ef9fd2e6aa0951413a2412,WARNING,,kthread_worker_fn,WARNING in kthread_worker_fn,cover_eval_cp,1,,
sect_rw,11,b439149adc4a059ec80b6e79575ba4b1ade460f3,WARNING,refcount bug,j1939_xtp_rx_cts,WARNING: refcount bug in j1939_xtp_rx_cts,cover_eval_cp,100,,
sect_rw,11,057de8d8fd45c5ae46e83f2daa1599f8d6333330,OTHER,kernel BUG,z3fold_page_migrate,kernel BUG in z3fold_page_migrate,cover_eval_cp,1,,
sect_rw,11,eb69e7ea1402b04195836e33cd82ead332e172b9,OTHER,possible deadlock,input_inject_event,possible deadlock in input_inject_event,cover_eval_cp,4,,
sect_rw,11,c16d8a13a5b01b10dd5b51c8277b2a34eba56d17,BUG,unable to handle kernel paging request,do_sys_poll,BUG: unable to handle kernel paging request in do_sys_poll,cover_eval_cp,36,,
sect_rw,11,a7d102b4ecfd113482425e71b004203976489fdd,SYZFATAL,,,SYZFATAL: Manager.NewInput call failed: read tcp IP:NUM->IP:NUM: i/o timeout,cover_eval_cp,1,,
sect_rw,11,40e12d12cb3785d16de5fcf71c9b99ce79ff831c,INFO,task hung,addrconf_dad_work,INFO: task hung in addrconf_dad_work,cover_eval_cp,1,,
sect_rw,11,cae8bb33426999ce532ef5a7662e357e02fe6415,OTHER,possible deadlock,input_event,possible deadlock in input_event,cover_eval_cp,1,,
sect_rw,11,dac17913a5b5246a1d1bd6734441801e03ce2b6d,BUG,stack guard page was hit,corrupted,BUG: stack guard page was hit in corrupted,cover_eval_cp,47,,
sect_rw,11,f5e68e16341d8bc960cd76ec3509b3e7a0f58dff,SYZFATAL,,,SYZFATAL: executor NUM failed NUM times: executor NUM: failed to write control pipe: write |NUM: broken pipe,cover_eval_cp,1,,
sect_rw,11,4c1dceb01dec061b63593f149cf10429fa012309,OTHER,possible deadlock,__perf_install_in_context,possible deadlock in __perf_install_in_context,cover_eval_cp,1,,
sect_rw,11,41b74e6c247526f8fa6cc88d9db735c26704c66b,WARNING,refcount bug,j1939_session_put,WARNING: refcount bug in j1939_session_put,cover_eval_cp,100,,
sect_rw,0,cbc4c6f265a721b8de45305209c4b636b1440f1d,BUG,soft lockup,mac80211_hwsim_beacon,BUG: soft lockup in mac80211_hwsim_beacon,cover_eval_cp,2,,
sect_rw,0,e9f5b11984c54cecb386b92bb20c76d5d003719f,OTHER,,,no output from test machine,cover_eval_cp,0,,
sect_rw,0,8a1638229db60175d7fa5e570f8e450a1b567a94,WARNING,,ieee80211_start_next_roc,WARNING in ieee80211_start_next_roc,cover_eval_cp,1,,
sect_rw,0,8e50a706a7297429d83dda6869db082165d7a722,BUG,soft lockup,bpf_timer_cb,BUG: soft lockup in bpf_timer_cb,cover_eval_cp,1,,
sect_rw,0,4a5eb99ffff5749ea30d65b6652bb2ca9ce59b6c,BUG,unable to handle kernel paging request,put_cmsg,BUG: unable to handle kernel paging request in put_cmsg,cover_eval_cp,3,,
sect_rw,0,a726bdbfdf37ab73c078dcf88e3249d9ec47fbf9,INFO,task hung,gfs2_jhead_process_page,INFO: task hung in gfs2_jhead_process_page,cover_eval_cp,1,,
sect_rw,0,910e3195261654c617977513fc7cef18d9dde9bd,WARNING,,format_decode,WARNING in format_decode,cover_eval_cp,2,,
sect_rw,0,a0e28bdf8d48370fcc10e1f8ea4365b0c187eebe,BUG,soft lockup,hsr_announce,BUG: soft lockup in hsr_announce,cover_eval_cp,2,,
sect_rw,0,14692319382598dac4dee0cca30dcdf451cb5eb7,WARNING,,rate_control_rate_init,WARNING in rate_control_rate_init,cover_eval_cp,24,,
sect_rw,0,2393a8d268a9d81442e5a226c2b5b4fb3e579476,BUG,soft lockup,macvlan_handle_frame,BUG: soft lockup in macvlan_handle_frame,cover_eval_cp,1,,
sect_rw,0,a452f0e64788cc908f0eebdc7cdf2c97d97d3c3b,INFO,task hung,lookup_slow,INFO: task hung in lookup_slow,cover_eval_cp,1,,
sect_rw,0,66cd5b9b3e5519d9a31ee5746f4ef404859d99d0,WARNING,,dup_task_struct,WARNING in dup_task_struct,cover_eval_cp,2,,
sect_rw,0,aac06202f00169294688682e50daecc9c98a831b,BUG,soft lockup,ieee80211_handle_queued_frames,BUG: soft lockup in ieee80211_handle_queued_frames,cover_eval_cp,5,,
sect_rw,0,a6b4da7baffd25e630e39e5b0555269fa08f3e94,INFO,task hung,cleanup_net,INFO: task hung in cleanup_net,cover_eval_cp,2,,
sect_rw,0,efb8c5fe01ecb5116825ce2409485c164c048f88,BUG,,,BUG: workqueue lockup,cover_eval_cp,8,,
sect_rw,0,3474b4f1e6a694d78abe6e53923207efeee5eb46,INFO,task hung,synchronize_rcu,INFO: task hung in synchronize_rcu,cover_eval_cp,1,,
sect_rw,0,78cdfde87b5285c5274cf9336a873c5072c53d29,WARNING,,p9_client_create,WARNING in p9_client_create,cover_eval_cp,18,,
sect_rw,0,7710d479d25bd92fa8c6ab0739174ea86b45b806,BUG,unable to handle kernel paging request,filldir64,BUG: unable to handle kernel paging request in filldir64,cover_eval_cp,19,,
sect_rw,0,5983a65cfeddb32fed63f8a733b3d810e05ba119,INFO,task hung,_free_event,INFO: task hung in _free_event,cover_eval_cp,1,,
sect_rw,0,b8cd92c1478d22bf00f49d211bf24287a812a0e0,INFO,task hung,bdev_release,INFO: task hung in bdev_release,cover_eval_cp,7,,
sect_rw,0,2d5ddc28d1065b21d87d6d32fd383387eff9a23e,KASAN,slab-use-after-free Read,__ethtool_get_link_ksettings,KASAN: slab-use-after-free Read in __ethtool_get_link_ksettings,cover_eval_cp,1,,
sect_rw,0,50b1d6f2fe0ed12b1cab0d134516164980c7323d,BUG,unable to handle kernel paging request,sys_pselect6,BUG: unable to handle kernel paging request in sys_pselect6,cover_eval_cp,23,,
sect_rw,0,36a86325c6d0d517177cae0323b51ae9da7de8fa,BUG,unable to handle kernel paging request,filldir,BUG: unable to handle kernel paging request in filldir,cover_eval_cp,15,,
sect_rw,0,df87226af75e2e906503e976819e1403142d677a,BUG,soft lockup,addrconf_rs_timer,BUG: soft lockup in addrconf_rs_timer,cover_eval_cp,15,,
sect_rw,0,dd029cbcea11e425c68d1b389d148057eb3cc789,BUG,soft lockup,ip_list_rcv,BUG: soft lockup in ip_list_rcv,cover_eval_cp,1,,
sect_rw,0,e294c86f55213967b11a9abc18b8883ff0c8605a,SYZFATAL,,,SYZFATAL: executor NUM failed NUM times: bad comp NUM type ADDR,cover_eval_cp,100,,
sect_rw,0,1a6abe077825183e67b67c3313ea6f99a992fe86,INFO,rcu detected stall,corrupted,INFO: rcu detected stall in corrupted,cover_eval_cp,1,,
sect_rw,0,f75a938fff71c7087689f28272e1e55ac4c89ec2,BUG,soft lockup,br_forward_delay_timer_expired,BUG: soft lockup in br_forward_delay_timer_expired,cover_eval_cp,1,,
sect_rw,0,3e51bb4cea12a057ab4bf22cba3cefdafeb87eaf,BUG,stack guard page was hit,io_sq_thread,BUG: stack guard page was hit in io_sq_thread,cover_eval_cp,6,,
sect_rw,0,295c0dc164c3fcf583aa4a873bea301927c81b66,BUG,corrupted list,em28xx_init_extension,BUG: corrupted list in em28xx_init_extension,cover_eval_cp,1,,
sect_rw,0,11d137c334a427322898aa51903aed548ece812d,SYZFATAL,,,SYZFATAL: executor NUM failed NUM times: executor NUM: exit status NUM err exit status NUM,cover_eval_cp,49,,
sect_rw,0,dfc109c0cf7ead121984212eccd30401ec6dd3eb,WARNING,,ip_rt_bug,WARNING in ip_rt_bug,cover_eval_cp,4,,
sect_rw,0,62354553a886c8b88fb5d75ad0108d1806c76405,WARNING,,__folio_mark_dirty,WARNING in __folio_mark_dirty,cover_eval_cp,1,,
sect_rw,0,fe781548d0a22bdbc3f703fc26dd1c43b0da5914,INFO,task hung,linkwatch_event,INFO: task hung in linkwatch_event,cover_eval_cp,1,,
sect_rw,0,ce6ef2b22dd47563c725e7c93f7410f29021547b,OTHER,possible deadlock,task_rq_lock,possible deadlock in task_rq_lock,cover_eval_cp,74,,
sect_rw,0,f73b3116ad434cc9b97b908060b5e73752df3be7,WARNING,,restore_regulatory_settings,WARNING in restore_regulatory_settings,cover_eval_cp,2,,
sect_rw,0,10ea2b759f72ff5dd26bce896d853e10f00de743,OTHER,,,unregister_netdevice: waiting for DEV to become free,cover_eval_cp,1,,
sect_rw,0,b83ebc0f722370f9f7e120e759d663eb44f55efc,OTHER,,,suppressed report,cover_eval_cp,1,,
sect_rw,0,d713702b5b286b7704349bdd865755658baff3e8,KASAN,use-after-free Read,em28xx_init_extension,KASAN: use-after-free Read in em28xx_init_extension,cover_eval_cp,2,,
sect_rw,0,ee7850872969c3bfab510b6d62cf191d2945c599,BUG,soft lockup,corrupted,BUG: soft lockup in corrupted,cover_eval_cp,1,,
sect_rw,0,b439149adc4a059ec80b6e79575ba4b1ade460f3,WARNING,refcount bug,j1939_xtp_rx_cts,WARNING: refcount bug in j1939_xtp_rx_cts,cover_eval_cp,100,,
sect_rw,0,8429fac7ca2c8d6abcc8a6e33b70d552ba0517a5,INFO,task hung,ieee80211_unregister_hw,INFO: task hung in ieee80211_unregister_hw,cover_eval_cp,1,,
sect_rw,0,eb69e7ea1402b04195836e33cd82ead332e172b9,OTHER,possible deadlock,input_inject_event,possible deadlock in input_inject_event,cover_eval_cp,1,,
sect_rw,0,c16d8a13a5b01b10dd5b51c8277b2a34eba56d17,BUG,unable to handle kernel paging request,do_sys_poll,BUG: unable to handle kernel paging request in do_sys_poll,cover_eval_cp,18,,
sect_rw,0,dac17913a5b5246a1d1bd6734441801e03ce2b6d,BUG,stack guard page was hit,corrupted,BUG: stack guard page was hit in corrupted,cover_eval_cp,22,,
sect_rw,0,4c1dceb01dec061b63593f149cf10429fa012309,OTHER,possible deadlock,__perf_install_in_context,possible deadlock in __perf_install_in_context,cover_eval_cp,2,,
sect_rw,0,327e4d4aa7741aa1034058cb4db0227a4fa34bc3,INFO,rcu detected stall,sys_futex,INFO: rcu detected stall in sys_futex,cover_eval_cp,1,,
sect_rw,0,41b74e6c247526f8fa6cc88d9db735c26704c66b,WARNING,refcount bug,j1939_session_put,WARNING: refcount bug in j1939_session_put,cover_eval_cp,100,,
sect_pos,8,e9f5b11984c54cecb386b92bb20c76d5d003719f,OTHER,,,no output from test machine,cover_eval_cp,0,,
sect_pos,8,8a1638229db60175d7fa5e570f8e450a1b567a94,WARNING,,ieee80211_start_next_roc,WARNING in ieee80211_start_next_roc,cover_eval_cp,1,,
sect_pos,8,4a5eb99ffff5749ea30d65b6652bb2ca9ce59b6c,BUG,unable to handle kernel paging request,put_cmsg,BUG: unable to handle kernel paging request in put_cmsg,cover_eval_cp,2,,
sect_pos,8,910e3195261654c617977513fc7cef18d9dde9bd,WARNING,,format_decode,WARNING in format_decode,cover_eval_cp,2,,
sect_pos,8,a0e28bdf8d48370fcc10e1f8ea4365b0c187eebe,BUG,soft lockup,hsr_announce,BUG: soft lockup in hsr_announce,cover_eval_cp,2,,
sect_pos,8,14692319382598dac4dee0cca30dcdf451cb5eb7,WARNING,,rate_control_rate_init,WARNING in rate_control_rate_init,cover_eval_cp,30,,
sect_pos,8,1037797f3458b47f05d49200cd350b72f5aed0c0,WARNING,,ring_buffer_lock_reserve,WARNING in ring_buffer_lock_reserve,cover_eval_cp,1,,
sect_pos,8,a452f0e64788cc908f0eebdc7cdf2c97d97d3c3b,INFO,task hung,lookup_slow,INFO: task hung in lookup_slow,cover_eval_cp,1,,
sect_pos,8,f7f424f89ff5d010aefc0ae8cfeeb1186bcfd0da,INFO,task hung,vcs_open,INFO: task hung in vcs_open,cover_eval_cp,1,,
sect_pos,8,66cd5b9b3e5519d9a31ee5746f4ef404859d99d0,WARNING,,dup_task_struct,WARNING in dup_task_struct,cover_eval_cp,2,,
sect_pos,8,d55cddbfbe70446f2d66df758e7e93c285e69db9,WARNING,,call_timer_fn,WARNING in call_timer_fn,cover_eval_cp,1,,
sect_pos,8,aac06202f00169294688682e50daecc9c98a831b,BUG,soft lockup,ieee80211_handle_queued_frames,BUG: soft lockup in ieee80211_handle_queued_frames,cover_eval_cp,2,,
sect_pos,8,fccb8983032850b7cc801635bc9d23de0c011ff0,KASAN,slab-use-after-free Read,em28xx_init_extension,KASAN: slab-use-after-free Read in em28xx_init_extension,cover_eval_cp,2,,
sect_pos,8,c401efa8cefe905e64f586a50d8bbaf2d38f2350,INFO,task hung,addrconf_verify_work,INFO: task hung in addrconf_verify_work,cover_eval_cp,1,,
sect_pos,8,7214aa7d762fab9b78cf0384c36ff62783f904b8,INFO,rcu detected stall,smp_call_function,INFO: rcu detected stall in smp_call_function,cover_eval_cp,1,,
sect_pos,8,efb8c5fe01ecb5116825ce2409485c164c048f88,BUG,,,BUG: workqueue lockup,cover_eval_cp,6,,
sect_pos,8,d88e5cc81f8ea6448f7099948787e3f6662b2633,WARNING,,ext4_journal_check_start,WARNING in ext4_journal_check_start,cover_eval_cp,1,,
sect_pos,8,02c21219d36edc62db775545d5206fd5a3150199,KASAN,slab-use-after-free Read,v4l2_fh_init,KASAN: slab-use-after-free Read in v4l2_fh_init,cover_eval_cp,4,,
sect_pos,8,78cdfde87b5285c5274cf9336a873c5072c53d29,WARNING,,p9_client_create,WARNING in p9_client_create,cover_eval_cp,43,,
sect_pos,8,733343303fca2ceb29ab47d7e2a5c230a0c592d6,WARNING,,vkms_get_vblank_timestamp,WARNING in vkms_get_vblank_timestamp,cover_eval_cp,1,,
sect_pos,8,cd367225e88e6f04ce54c803a635de69bd9bfe10,KASAN,slab-use-after-free Read,em28xx_unregister_media_device,KASAN: slab-use-after-free Read in em28xx_unregister_media_device,cover_eval_cp,1,,
sect_pos,8,7710d479d25bd92fa8c6ab0739174ea86b45b806,BUG,unable to handle kernel paging request,filldir64,BUG: unable to handle kernel paging request in filldir64,cover_eval_cp,16,,
sect_pos,8,5983a65cfeddb32fed63f8a733b3d810e05ba119,INFO,task hung,_free_event,INFO: task hung in _free_event,cover_eval_cp,2,,
sect_pos,8,b8cd92c1478d22bf00f49d211bf24287a812a0e0,INFO,task hung,bdev_release,INFO: task hung in bdev_release,cover_eval_cp,17,,
sect_pos,8,2d5ddc28d1065b21d87d6d32fd383387eff9a23e,KASAN,slab-use-after-free Read,__ethtool_get_link_ksettings,KASAN: slab-use-after-free Read in __ethtool_get_link_ksettings,cover_eval_cp,1,,
sect_pos,8,50b1d6f2fe0ed12b1cab0d134516164980c7323d,BUG,unable to handle kernel paging request,sys_pselect6,BUG: unable to handle kernel paging request in sys_pselect6,cover_eval_cp,22,,
sect_pos,8,36a86325c6d0d517177cae0323b51ae9da7de8fa,BUG,unable to handle kernel paging request,filldir,BUG: unable to handle kernel paging request in filldir,cover_eval_cp,12,,
sect_pos,8,361953c7402c1e2460864ef42c7f10ffe5eea21f,OTHER,possible deadlock,__perf_event_task_sched_in,possible deadlock in __perf_event_task_sched_in,cover_eval_cp,1,,
sect_pos,8,df87226af75e2e906503e976819e1403142d677a,BUG,soft lockup,addrconf_rs_timer,BUG: soft lockup in addrconf_rs_timer,cover_eval_cp,18,,
sect_pos,8,0c236f1d3444dc690faefc668afbc564e5a44184,WARNING,,kernfs_get,WARNING in kernfs_get,cover_eval_cp,1,,
sect_pos,8,63de2be03e3a7eda16f7bce15a9a80a4da54ae9c,INFO,task hung,tls_sk_proto_close,INFO: task hung in tls_sk_proto_close,cover_eval_cp,3,,
sect_pos,8,6e89ce80a10c14d6e832ef9b558bcd045825e05b,BUG,,,BUG: MAX_LOCKDEP_KEYS too low!,cover_eval_cp,4,,
sect_pos,8,3e51bb4cea12a057ab4bf22cba3cefdafeb87eaf,BUG,stack guard page was hit,io_sq_thread,BUG: stack guard page was hit in io_sq_thread,cover_eval_cp,5,,
